Index,Year,County,Property_type,mean_inventory,Median_sales_price,Listing_price,Amount_sold_over
1715,2022,Santa Cruz County,Multi-Family (2-4 Unit),8.0,1320000.0,2286000.0,4214000.0
1716,2022,Santa Cruz County,Single Family Residential,250.0,2595000.0,3385000.0,5457500.0
1717,2022,Santa Cruz County,Townhouse,28.0,1912500.0,2286000.0,7506500.0
1718,2012,Solano County,All Residential,877.09,210112.05,238511.32,-20717.45
1719,2012,Solano County,Condo/Co-op,80.36,91412.59,238511.32,76864.77
1720,2012,Solano County,Multi-Family (2-4 Unit),32.09,210374.14,238511.32,290569.27
1721,2012,Solano County,Single Family Residential,763.55,218886.36,221056.77,516364.73
1722,2012,Solano County,Townhouse,1.0,73000.0,0.0,8111636.5
1723,2013,Solano County,All Residential,601.82,282338.68,313745.45,-23024.95
1724,2013,Solano County,Condo/Co-op,51.91,130127.27,313745.45,124175.05
1725,2013,Solano County,Multi-Family (2-4 Unit),39.36,282625.0,313745.45,402254.59
1726,2013,Solano County,Single Family Residential,510.36,292636.36,293268.18,706740.95
1727,2013,Solano County,Townhouse,0.0,233100.0,0.0,11098100.5
1728,2014,Solano County,All Residential,871.18,332368.18,374211.36,-26843.18
1729,2014,Solano County,Condo/Co-op,79.64,176809.09,374211.36,154715.91
1730,2014,Solano County,Multi-Family (2-4 Unit),44.64,321972.73,374211.36,483711.36
1731,2014,Solano County,Single Family Residential,746.82,341252.27,347029.55,831736.36
1732,2014,Solano County,Townhouse,0.0,70000.0,0.0,12966425.0
1733,2015,Solano County,All Residential,1086.82,369118.18,411226.86,-30299.59
1734,2015,Solano County,Condo/Co-op,72.09,221268.18,411226.86,221068.59
1735,2015,Solano County,Multi-Family (2-4 Unit),52.0,381440.91,411226.86,589236.77
1736,2015,Solano County,Single Family Residential,962.73,376681.82,382454.14,997554.95
1737,2015,Solano County,Townhouse,0.0,346500.0,0.0,15180100.0
1738,2016,Solano County,All Residential,1012.82,408772.73,447390.64,-20981.55
1739,2016,Solano County,Condo/Co-op,58.45,230818.18,447390.64,228563.91
1740,2016,Solano County,Multi-Family (2-4 Unit),51.36,466000.0,447390.64,690473.0
1741,2016,Solano County,Single Family Residential,903.0,417840.91,414527.0,1108904.82
1742,2017,Solano County,All Residential,846.82,437636.36,482430.55,-20430.55
1743,2017,Solano County,Condo/Co-op,61.45,265863.64,482430.55,261978.55
1744,2017,Solano County,Multi-Family (2-4 Unit),33.36,493909.09,482430.55,749664.91
1745,2017,Solano County,Single Family Residential,752.0,444436.36,482657.82,1195733.09
1746,2017,Solano County,Townhouse,0.0,402000.0,405000.0,18057300.0
1747,2018,Solano County,All Residential,948.18,473277.27,514945.91,-14850.45
1748,2018,Solano County,Condo/Co-op,59.82,309277.27,514945.91,316881.36
1749,2018,Solano County,Multi-Family (2-4 Unit),40.73,621000.0,514945.91,927245.0
1750,2018,Solano County,Single Family Residential,847.55,481431.82,475855.0,1428222.27
1751,2018,Solano County,Townhouse,0.0,210000.0,0.0,20944850.0
1752,2019,Solano County,All Residential,998.73,478886.36,529795.45,-27409.09
1753,2019,Solano County,Condo/Co-op,75.09,308250.0,529795.45,296886.36
1754,2019,Solano County,Multi-Family (2-4 Unit),45.45,532318.18,529795.45,827840.91
1755,2019,Solano County,Single Family Residential,878.18,486036.36,490259.09,1338413.64
1756,2019,Solano County,Townhouse,0.0,255000.0,0.0,20115400.0
1757,2020,Solano County,All Residential,690.91,523068.18,564661.36,-15911.36
1758,2020,Solano County,Condo/Co-op,68.45,330113.64,564661.36,351702.27
1759,2020,Solano County,Multi-Family (2-4 Unit),40.18,698386.36,564661.36,1028270.45
1760,2020,Solano County,Single Family Residential,581.91,531750.0,523752.27,1589111.36
1761,2020,Solano County,Townhouse,0.0,325000.0,0.0,23241500.0
1762,2021,Solano County,All Residential,657.82,597318.18,633768.18,-3268.18
1763,2021,Solano County,Condo/Co-op,42.27,374409.09,633768.18,391140.91
1764,2021,Solano County,Multi-Family (2-4 Unit),36.45,722772.27,633768.18,1107322.27
1765,2021,Solano County,Single Family Residential,572.09,610090.91,635313.64,1706549.55
1766,2021,Solano County,Townhouse,7.6,513150.0,598645.0,2449554.5
1767,2022,Solano County,All Residential,783.0,1150000.0,1730000.0,-250000.0
1768,2022,Solano County,Condo/Co-op,61.0,664750.0,1730000.0,649750.0
1769,2022,Solano County,Multi-Family (2-4 Unit),41.0,1152500.0,1730000.0,1816250.0
1770,2022,Solano County,Single Family Residential,667.0,1184000.0,1730000.0,2956250.0
1771,2022,Solano County,Townhouse,14.0,1130000.0,1155000.0,4126250.0
1772,2012,Sonoma County,All Residential,1165.0,358613.64,412090.45,-41567.73
1773,2012,Sonoma County,Condo/Co-op,98.55,171563.64,412090.45,152132.27
1774,2012,Sonoma County,Multi-Family (2-4 Unit),167.0,463995.45,412090.45,610718.64
1775,2012,Sonoma County,Single Family Residential,899.09,375181.82,415271.82,969446.36
1776,2012,Sonoma County,Townhouse,0.0,169000.0,349995.0,14881905.0
1777,2013,Sonoma County,All Residential,907.45,443363.64,498727.27,-36272.73
1778,2013,Sonoma County,Condo/Co-op,68.45,244840.91,498727.27,225204.55
1779,2013,Sonoma County,Multi-Family (2-4 Unit),123.45,559236.36,498727.27,781440.91
1780,2013,Sonoma County,Single Family Residential,715.55,461009.09,464209.09,1244240.91
1781,2014,Sonoma County,All Residential,909.45,496363.64,555045.45,-36954.55
1782,2014,Sonoma County,Condo/Co-op,70.27,288381.82,555045.45,279972.73
1783,2014,Sonoma County,Multi-Family (2-4 Unit),109.09,701022.73,555045.45,972018.18
1784,2014,Sonoma County,Single Family Residential,730.09,515996.59,515954.55,1485810.23
1785,2015,Sonoma County,All Residential,1151.09,545399.45,612447.73,-42980.09
1786,2015,Sonoma County,Condo/Co-op,99.45,321690.91,612447.73,313506.27
1787,2015,Sonoma County,Multi-Family (2-4 Unit),148.64,775204.55,612447.73,1072983.55
1788,2015,Sonoma County,Single Family Residential,902.73,565159.09,568879.55,1638574.45
1789,2016,Sonoma County,All Residential,1206.36,596302.27,660986.32,-38729.5
1790,2016,Sonoma County,Condo/Co-op,120.45,357818.18,660986.32,359588.68
1791,2016,Sonoma County,Multi-Family (2-4 Unit),159.91,813909.09,660986.32,1157043.23
1792,2016,Sonoma County,Single Family Residential,925.27,619795.45,614622.68,1773202.32
1793,2017,Sonoma County,All Residential,1089.64,650819.41,723068.18,-41794.23
1794,2017,Sonoma County,Condo/Co-op,88.18,399954.55,723068.18,405887.59
1795,2017,Sonoma County,Multi-Family (2-4 Unit),144.18,899431.82,723068.18,1279319.41
1796,2017,Sonoma County,Single Family Residential,857.0,672955.32,670795.45,2000092.91
1797,2017,Sonoma County,Townhouse,0.0,575250.0,0.0,15002636.0
1798,2018,Sonoma County,All Residential,1274.82,697307.82,756713.64,-24860.36
1799,2018,Sonoma County,Condo/Co-op,115.0,428454.55,756713.64,437457.82
1800,2018,Sonoma County,Multi-Family (2-4 Unit),153.91,979454.55,756713.64,1408548.73
1801,2018,Sonoma County,Single Family Residential,1005.91,710836.23,698577.27,2117475.86
1802,2019,Sonoma County,All Residential,1427.0,681363.64,770031.82,-55940.91
1803,2019,Sonoma County,Condo/Co-op,146.0,400068.18,770031.82,398763.64
1804,2019,Sonoma County,Multi-Family (2-4 Unit),162.82,970863.64,770031.82,1339081.82
1805,2019,Sonoma County,Single Family Residential,1117.91,697314.55,714122.73,2105487.27
1806,2019,Sonoma County,Townhouse,0.0,1590000.0,0.0,31835710.0
1807,2020,Sonoma County,All Residential,1286.09,726090.91,808659.09,-50295.45
1808,2020,Sonoma County,Condo/Co-op,143.36,422136.36,808659.09,410704.55
1809,2020,Sonoma County,Multi-Family (2-4 Unit),156.91,1018795.45,808659.09,1417454.55
1810,2020,Sonoma County,Single Family Residential,984.91,738954.55,813750.0,2136772.73
1811,2020,Sonoma County,Townhouse,2.0,490000.0,695000.0,31760750.0
1812,2021,Sonoma County,All Residential,1166.36,798084.32,855067.73,-19710.68
1813,2021,Sonoma County,Condo/Co-op,94.91,450627.27,855067.73,474552.95
1814,2021,Sonoma County,Multi-Family (2-4 Unit),84.64,1070931.82,855067.73,1526848.41
1815,2021,Sonoma County,Single Family Residential,963.0,824112.64,858454.09,2318801.95
1816,2021,Sonoma County,Townhouse,25.7,543550.0,804774.5,3196907.15
1817,2022,Sonoma County,All Residential,1066.0,1569000.0,2297499.5,-295999.5
1818,2022,Sonoma County,Condo/Co-op,71.0,889500.0,2297499.5,1261000.5
1819,2022,Sonoma County,Multi-Family (2-4 Unit),68.0,2107500.0,2297499.5,3048500.5
1820,2022,Sonoma County,Single Family Residential,899.0,1603000.0,2297499.5,4292500.5
1821,2022,Sonoma County,Townhouse,28.0,888000.0,1548499.5,5508500.5
1822,2013,Stanislaus County,All Residential,944.7,201895.0,238177.5,-27292.5
1823,2013,Stanislaus County,Condo/Co-op,27.1,107565.0,238177.5,89932.5
1824,2013,Stanislaus County,Multi-Family (2-4 Unit),36.2,187147.5,238177.5,273430.0
1825,2013,Stanislaus County,Single Family Residential,880.9,206375.0,238177.5,487805.0
1826,2013,Stanislaus County,Townhouse,0.33,155583.33,122554.17,1204666.67
1827,2014,Stanislaus County,All Residential,1248.27,237522.73,272777.27,-22981.82
1828,2014,Stanislaus County,Condo/Co-op,32.82,128750.0,272777.27,113040.91
1829,2014,Stanislaus County,Multi-Family (2-4 Unit),53.18,224363.64,272777.27,336495.45
1830,2014,Stanislaus County,Single Family Residential,1159.18,241704.55,272777.27,577745.45
1831,2014,Stanislaus County,Townhouse,3.14,162492.86,230164.29,1240292.86
1832,2015,Stanislaus County,All Residential,1318.36,264386.36,298350.0,-22600.0
1833,2015,Stanislaus County,Condo/Co-op,33.64,144051.73,298350.0,129638.09
1834,2015,Stanislaus County,Multi-Family (2-4 Unit),56.45,235195.45,298350.0,366192.64
1835,2015,Stanislaus County,Single Family Residential,1227.45,267886.36,276077.27,649942.64
1836,2015,Stanislaus County,Townhouse,1.14,268642.86,216864.29,1484167.0
1837,2016,Stanislaus County,All Residential,1197.27,287136.36,321347.55,-21643.0
1838,2016,Stanislaus County,Condo/Co-op,38.27,169545.45,321347.55,162697.91
1839,2016,Stanislaus County,Multi-Family (2-4 Unit),53.18,266500.0,321347.55,423884.27
1840,2016,Stanislaus County,Single Family Residential,1104.91,291368.18,323097.64,702179.64
1841,2016,Stanislaus County,Townhouse,1.33,196666.67,275716.67,3640966.67
1842,2017,Stanislaus County,All Residential,1033.36,310054.55,345958.18,-24582.91
1843,2017,Stanislaus County,Condo/Co-op,35.36,187080.91,345958.18,177859.09
1844,2017,Stanislaus County,Multi-Family (2-4 Unit),43.45,299264.45,345958.18,475805.36
1845,2017,Stanislaus County,Single Family Residential,952.91,315613.64,347142.27,783016.73
1846,2017,Stanislaus County,Townhouse,1.5,268725.0,296816.67,2010599.83
1847,2018,Stanislaus County,All Residential,1101.27,335750.0,375179.36,-23429.36
1848,2018,Stanislaus County,Condo/Co-op,36.64,216340.91,375179.36,205093.36
1849,2018,Stanislaus County,Multi-Family (2-4 Unit),39.0,314840.91,375179.36,518570.64
1850,2018,Stanislaus County,Single Family Residential,1023.18,340431.82,375179.36,852638.82
1851,2018,Stanislaus County,Townhouse,2.83,262541.67,313691.33,2162350.33
1852,2019,Stanislaus County,All Residential,1004.55,352500.0,394126.73,-24808.55
1853,2019,Stanislaus County,Condo/Co-op,35.0,224954.55,394126.73,217873.27
1854,2019,Stanislaus County,Multi-Family (2-4 Unit),36.82,354590.91,394126.73,565646.0
1855,2019,Stanislaus County,Single Family Residential,929.0,356909.09,394126.73,913009.64
1856,2019,Stanislaus County,Townhouse,3.7,226225.0,265659.4,1378415.6
1857,2020,Stanislaus County,All Residential,602.64,388096.27,430954.55,-25131.0
1858,2020,Stanislaus County,Condo/Co-op,26.36,232818.18,430954.55,219959.91
1859,2020,Stanislaus County,Multi-Family (2-4 Unit),27.73,391772.73,430954.55,611732.64
1860,2020,Stanislaus County,Single Family Residential,547.73,392477.27,400054.55,1033744.0
1861,2020,Stanislaus County,Townhouse,0.86,288246.43,270835.71,2225526.29
1862,2021,Stanislaus County,All Residential,471.0,457943.18,493631.82,-13961.36
1863,2021,Stanislaus County,Condo/Co-op,13.64,271500.0,493631.82,268947.73
1864,2021,Stanislaus County,Multi-Family (2-4 Unit),38.55,498454.55,493631.82,769265.91
1865,2021,Stanislaus County,Single Family Residential,417.55,462613.64,493631.82,1218697.73
1866,2021,Stanislaus County,Townhouse,1.22,363611.11,325877.78,2103913.89
1867,2022,Stanislaus County,All Residential,611.0,899000.0,1369000.0,-170000.0
1868,2022,Stanislaus County,Condo/Co-op,7.0,560000.0,1369000.0,565000.0
1869,2022,Stanislaus County,Multi-Family (2-4 Unit),62.0,1019000.0,1369000.0,1559000.0
1870,2022,Stanislaus County,Single Family Residential,542.0,910000.0,919500.0,2743500.0
1871,2022,Stanislaus County,Townhouse,0.0,275000.0,0.0,3663000.0
1872,2012,Sutter County,All Residential,2.18,170272.73,73163.64,110063.64
1873,2012,Sutter County,Single Family Residential,2.18,170272.73,73163.64,267381.82
1874,2013,Sutter County,All Residential,2.27,210545.45,277822.68,-52277.23
1875,2013,Sutter County,Single Family Residential,2.27,210545.45,250559.05,170531.86
1876,2014,Sutter County,All Residential,2.18,233159.09,90445.45,153168.18
1877,2014,Sutter County,Condo/Co-op,0.0,115000.0,179000.0,2688750.0
1878,2014,Sutter County,Single Family Residential,2.18,233977.27,90445.45,387145.45
1879,2015,Sutter County,All Residential,1.18,247590.91,64227.27,199727.27
1880,2015,Sutter County,Condo/Co-op,0.0,180000.0,0.0,3157500.0
1881,2015,Sutter County,Single Family Residential,1.18,247613.64,64227.27,447340.91
1882,2016,Sutter County,All Residential,2.18,286363.64,342749.95,-45931.77
1883,2016,Sutter County,Condo/Co-op,0.0,115000.0,0.0,3465000.0
1884,2016,Sutter County,Multi-Family (2-4 Unit),0.0,595000.0,0.0,4230000.0
1885,2016,Sutter County,Single Family Residential,2.18,287681.82,342749.95,295840.95
1886,2017,Sutter County,All Residential,1.73,297554.55,260590.91,43827.27
1887,2017,Sutter County,Condo/Co-op,0.0,75500.0,0.0,3666600.0
1888,2017,Sutter County,Multi-Family (2-4 Unit),0.0,318000.0,0.0,3912600.0
1889,2017,Sutter County,Single Family Residential,1.27,297918.18,237863.64,393381.82
1890,2018,Sutter County,All Residential,1.18,326631.82,76727.27,260268.18
1891,2018,Sutter County,Condo/Co-op,0.0,234750.0,0.0,2581225.0
1892,2018,Sutter County,Multi-Family (2-4 Unit),0.0,1100000.0,0.0,5432450.0
1893,2018,Sutter County,Single Family Residential,1.18,326813.64,76727.27,719400.0
1894,2019,Sutter County,All Residential,1.64,337090.91,87631.82,256822.73
1895,2019,Sutter County,Condo/Co-op,0.0,191333.33,0.0,1509000.0
1896,2019,Sutter County,Multi-Family (2-4 Unit),0.0,245000.0,0.0,4802000.0
1897,2019,Sutter County,Single Family Residential,1.64,338568.18,87631.82,662481.82
1898,2020,Sutter County,All Residential,0.78,394833.33,146250.0,269694.44
1899,2020,Sutter County,Condo/Co-op,0.0,401500.0,0.0,4245000.0
1900,2020,Sutter County,Multi-Family (2-4 Unit),0.0,451666.67,0.0,1843333.33
1901,2020,Sutter County,Single Family Residential,0.78,399000.0,146250.0,842750.0
1902,2021,Sutter County,All Residential,61.27,442272.73,481254.55,-29436.36
1903,2021,Sutter County,Condo/Co-op,0.38,200750.0,314368.75,546381.25
1904,2021,Sutter County,Multi-Family (2-4 Unit),6.78,405638.89,410977.78,759327.78
1905,2021,Sutter County,Single Family Residential,55.18,451409.09,481254.55,912495.45
1906,2021,Sutter County,Townhouse,0.0,244000.0,0.0,15331250.0
1907,2022,Sutter County,All Residential,118.0,836750.0,1297350.0,-47600.0
1908,2022,Sutter County,Condo/Co-op,3.0,413000.0,862400.0,687350.0
1909,2022,Sutter County,Multi-Family (2-4 Unit),11.0,825000.0,1289850.0,1199900.0
1910,2022,Sutter County,Single Family Residential,102.0,840000.0,862400.0,2052350.0
1911,2012,Ventura County,All Residential,1835.45,396440.91,455940.91,-43145.45
1912,2012,Ventura County,Condo/Co-op,245.64,225581.82,455940.91,199081.82
1913,2012,Ventura County,Multi-Family (2-4 Unit),30.36,449831.82,455940.91,650413.64
1914,2012,Ventura County,Single Family Residential,1413.82,447000.0,455940.91,1090045.45
1915,2012,Ventura County,Townhouse,145.64,311486.36,423213.64,1407127.27
1916,2013,Ventura County,All Residential,1361.36,483872.73,549265.91,-45938.64
1917,2013,Ventura County,Condo/Co-op,168.27,291360.77,549265.91,259922.14
1918,2013,Ventura County,Multi-Family (2-4 Unit),24.55,495181.82,549265.91,758876.68
1919,2013,Ventura County,Single Family Residential,1070.09,537000.0,549265.91,1284322.14
1920,2013,Ventura County,Townhouse,98.45,370614.86,510629.55,1667400.64
1921,2014,Ventura County,All Residential,1917.73,521207.36,590377.18,-41897.09
1922,2014,Ventura County,Condo/Co-op,260.0,323772.73,590377.18,293693.82
1923,2014,Ventura County,Multi-Family (2-4 Unit),39.36,659568.18,590377.18,960534.73
1924,2014,Ventura County,Single Family Residential,1467.36,582045.45,590377.18,1529443.82
1925,2014,Ventura County,Townhouse,151.0,413977.27,546786.32,1953784.68
1926,2015,Ventura County,All Residential,1915.09,556276.45,622963.45,-40005.18
1927,2015,Ventura County,Condo/Co-op,231.64,351681.82,622963.45,325903.91
1928,2015,Ventura County,Multi-Family (2-4 Unit),52.0,612434.09,622963.45,947838.0
1929,2015,Ventura County,Single Family Residential,1487.55,622386.36,622963.45,1556633.45
1930,2015,Ventura County,Townhouse,143.91,439454.55,577515.73,2004717.55
1931,2016,Ventura County,All Residential,1949.18,583931.82,651729.55,-37797.73
1932,2016,Ventura County,Condo/Co-op,254.73,375095.45,651729.55,372752.27
1933,2016,Ventura County,Multi-Family (2-4 Unit),51.45,693154.55,651729.55,1055452.27
1934,2016,Ventura County,Single Family Residential,1517.55,651063.18,651729.55,1690151.82
1935,2016,Ventura County,Townhouse,125.45,464026.82,603547.73,2163724.09
1936,2017,Ventura County,All Residential,1656.0,621545.45,687272.14,-34022.14
1937,2017,Ventura County,Condo/Co-op,209.45,410159.09,687272.14,400068.77
1938,2017,Ventura County,Multi-Family (2-4 Unit),39.36,691704.55,687272.14,1090455.14
1939,2017,Ventura County,Single Family Residential,1289.91,684227.27,687272.14,1757682.41
1940,2017,Ventura County,Townhouse,117.27,495318.18,637281.23,2265673.32
1941,2018,Ventura County,All Residential,1882.36,651681.82,721058.86,-35740.68
1942,2018,Ventura County,Condo/Co-op,267.91,432800.0,721058.86,427968.41
1943,2018,Ventura County,Multi-Family (2-4 Unit),38.45,756418.18,721058.86,1179841.14
1944,2018,Ventura County,Single Family Residential,1439.09,712590.91,721058.86,1875977.5
1945,2018,Ventura County,Townhouse,136.91,528563.64,666515.41,2415539.14
1946,2019,Ventura County,All Residential,2354.0,654931.82,733981.82,-42050.0
1947,2019,Ventura County,Condo/Co-op,366.36,441068.18,733981.82,425200.0
1948,2019,Ventura County,Multi-Family (2-4 Unit),46.64,810227.27,733981.82,1228518.18
1949,2019,Ventura County,Single Family Residential,1746.09,710090.91,733981.82,1927518.18
1950,2019,Ventura County,Townhouse,194.91,542302.09,677618.18,2481002.09
1951,2020,Ventura County,All Residential,1777.27,712090.91,780936.36,-31118.18
1952,2020,Ventura County,Condo/Co-op,288.18,469000.0,780936.36,485518.18
1953,2020,Ventura County,Multi-Family (2-4 Unit),34.27,879840.91,780936.36,1339995.45
1954,2020,Ventura County,Single Family Residential,1306.91,780045.45,780936.36,2109677.27
1955,2020,Ventura County,Townhouse,147.91,564636.36,723754.55,2681859.09
1956,2021,Ventura County,All Residential,1267.18,830381.82,889899.91,-18154.45
1957,2021,Ventura County,Condo/Co-op,167.82,525863.64,889899.91,540254.64
1958,2021,Ventura County,Multi-Family (2-4 Unit),29.0,881863.64,889899.91,1416845.55
1959,2021,Ventura County,Single Family Residential,969.64,900318.18,889899.91,2299436.45
1960,2021,Ventura County,Townhouse,100.73,649000.0,826272.64,2961154.64
1961,2022,Ventura County,All Residential,1566.0,1611500.0,2398554.0,-277054.0
1962,2022,Ventura County,Condo/Co-op,254.0,1039000.0,2398554.0,1321946.0
1963,2022,Ventura County,Multi-Family (2-4 Unit),22.0,2042500.0,2398554.0,3154446.0
1964,2022,Ventura County,Single Family Residential,1143.0,1760000.0,2398554.0,4714446.0
1965,2022,Ventura County,Townhouse,147.0,1292500.0,1598777.0,6146723.0
1966,2012,Yolo County,All Residential,497.91,251050.68,290849.95,-27081.09
1967,2012,Yolo County,Condo/Co-op,33.09,151559.09,290849.95,131078.0
1968,2012,Yolo County,Multi-Family (2-4 Unit),18.73,257415.27,290849.95,386993.27
1969,2012,Yolo County,Single Family Residential,444.82,259136.36,293481.77,660679.64
1970,2012,Yolo County,Townhouse,1.0,405000.0,124200.0,5336187.75
1971,2013,Yolo County,All Residential,315.18,314331.82,358675.68,-29162.05
1972,2013,Yolo County,Condo/Co-op,20.55,203604.55,358675.68,170169.77
1973,2013,Yolo County,Multi-Family (2-4 Unit),9.82,401495.45,330357.5,612256.14
1974,2013,Yolo County,Single Family Residential,284.36,322113.64,334591.45,923590.36
1975,2013,Yolo County,Townhouse,0.75,267375.0,161868.75,3519756.25
1976,2014,Yolo County,All Residential,365.55,358181.36,405159.05,-27977.68
1977,2014,Yolo County,Condo/Co-op,23.36,230104.55,405159.05,251308.68
1978,2014,Yolo County,Multi-Family (2-4 Unit),10.55,427909.09,374259.05,668691.41
1979,2014,Yolo County,Single Family Residential,329.73,369221.73,375886.32,1018257.68
1980,2014,Yolo County,Townhouse,1.67,337000.0,247333.33,5169528.0
1981,2015,Yolo County,All Residential,349.36,394436.36,444127.27,-33554.55
1982,2015,Yolo County,Condo/Co-op,22.0,252500.0,444127.27,257263.64
1983,2015,Yolo County,Multi-Family (2-4 Unit),16.78,564833.33,460722.22,928361.11
1984,2015,Yolo County,Single Family Residential,309.27,403883.86,412427.27,1120574.77
1985,2015,Yolo County,Townhouse,2.0,312375.0,283812.5,4189193.12
1986,2016,Yolo County,All Residential,335.82,416772.73,468256.77,-29347.68
1987,2016,Yolo County,Condo/Co-op,18.36,285250.0,468256.77,286493.23
1988,2016,Yolo County,Multi-Family (2-4 Unit),15.6,511273.85,434737.45,883761.4
1989,2016,Yolo County,Single Family Residential,301.82,425918.18,468256.77,1145842.18
1990,2016,Yolo County,Townhouse,0.75,331750.0,188812.5,4522959.62
1991,2017,Yolo County,All Residential,289.18,446818.18,490372.14,-18985.77
1992,2017,Yolo County,Condo/Co-op,11.0,326000.0,490372.14,317491.5
1993,2017,Yolo County,Multi-Family (2-4 Unit),11.91,595645.45,490372.14,912636.95
1994,2017,Yolo County,Single Family Residential,265.64,455068.18,494990.32,1363041.5
1995,2017,Yolo County,Townhouse,1.33,450333.33,283766.67,6852850.0
1996,2018,Yolo County,All Residential,327.91,472636.36,528577.64,-28214.0
1997,2018,Yolo County,Condo/Co-op,23.0,364568.18,528577.64,444263.27
1998,2018,Yolo County,Multi-Family (2-4 Unit),11.09,686622.73,528577.64,1031704.18
1999,2018,Yolo County,Single Family Residential,293.36,480409.09,489486.73,1548386.0
2000,2018,Yolo County,Townhouse,0.67,458333.33,307221.67,7499978.33
2001,2019,Yolo County,All Residential,357.45,488377.95,546163.55,-22331.05
2002,2019,Yolo County,Condo/Co-op,28.73,399009.09,546163.55,379628.05
2003,2019,Yolo County,Multi-Family (2-4 Unit),8.09,509222.68,546163.55,889991.64
2004,2019,Yolo County,Single Family Residential,320.09,495838.41,504459.05,1417989.09
2005,2019,Yolo County,Townhouse,0.0,577500.0,0.0,21394429.5
2006,2020,Yolo County,All Residential,275.36,521272.73,578630.27,-30254.64
2007,2020,Yolo County,Condo/Co-op,26.18,398693.82,578630.27,383609.0
2008,2020,Yolo County,Multi-Family (2-4 Unit),9.2,525500.0,584733.6,995979.1
2009,2020,Yolo County,Single Family Residential,238.73,528654.09,536903.0,1418535.82
2010,2020,Yolo County,Townhouse,1.33,349666.67,171650.0,7241292.33
2011,2021,Yolo County,All Residential,176.09,598745.45,644164.36,-12850.73
2012,2021,Yolo County,Condo/Co-op,16.27,438017.27,644164.36,466416.55
2013,2021,Yolo County,Multi-Family (2-4 Unit),9.91,760045.45,644164.36,1196734.73
2014,2021,Yolo County,Single Family Residential,147.73,608409.09,644164.36,1812416.55
2015,2021,Yolo County,Townhouse,2.1,606958.7,552235.8,2700461.9
2016,2022,Yolo County,All Residential,194.0,1145000.0,1843000.0,-261000.0
2017,2022,Yolo County,Condo/Co-op,15.0,911500.0,1843000.0,698500.0
2018,2022,Yolo County,Multi-Family (2-4 Unit),11.0,937000.0,1843000.0,1685500.0
2019,2022,Yolo County,Single Family Residential,166.0,1178000.0,1843000.0,2713500.0
2020,2022,Yolo County,Townhouse,2.0,790000.0,1244000.0,3717500.0
2021,2012,Yuba County,All Residential,3.0,172754.55,105963.18,69336.82
2022,2012,Yuba County,Condo/Co-op,0.0,28000.0,0.0,2453300.0
2023,2012,Yuba County,Multi-Family (2-4 Unit),0.0,575000.0,0.0,2663050.0
2024,2012,Yuba County,Single Family Residential,3.0,173254.55,105963.18,294864.09
2025,2013,Yuba County,All Residential,3.91,220140.91,173949.91,75281.91
2026,2013,Yuba County,Multi-Family (2-4 Unit),0.0,685000.0,350000.0,2971550.0
2027,2013,Yuba County,Single Family Residential,3.91,220027.27,173949.91,328491.0
2028,2014,Yuba County,All Residential,5.0,241390.91,321213.59,-65731.77
2029,2014,Yuba County,Multi-Family (2-4 Unit),0.0,402500.0,0.0,1837650.0
2030,2014,Yuba County,Single Family Residential,5.0,240850.0,321213.59,234209.14
2031,2015,Yuba County,All Residential,4.18,255772.73,186249.91,75886.45
2032,2015,Yuba County,Multi-Family (2-4 Unit),0.0,290000.0,0.0,3335000.0
2033,2015,Yuba County,Single Family Residential,4.18,255909.09,186249.91,351795.55
2034,2016,Yuba County,All Residential,2.36,276613.64,348162.73,-42458.18
2035,2016,Yuba County,Multi-Family (2-4 Unit),0.0,382333.33,0.0,1479916.67
2036,2016,Yuba County,Single Family Residential,2.36,277159.09,298253.64,359791.82
2037,2017,Yuba County,All Residential,1.55,296295.45,111181.82,195204.55
2038,2017,Yuba County,Condo/Co-op,0.0,111000.0,0.0,3470250.0
2039,2017,Yuba County,Multi-Family (2-4 Unit),0.0,252666.67,0.0,1456083.33
2040,2017,Yuba County,Single Family Residential,1.55,297022.73,111181.82,561136.36
2041,2018,Yuba County,All Residential,1.91,301459.09,155568.18,158618.18
2042,2018,Yuba County,Condo/Co-op,0.0,140000.0,0.0,3906050.0
2043,2018,Yuba County,Multi-Family (2-4 Unit),0.0,545000.0,0.0,1772016.67
2044,2018,Yuba County,Single Family Residential,1.91,301413.64,155568.18,608668.18
2045,2019,Yuba County,All Residential,16.36,343309.09,320954.55,33945.45
2046,2019,Yuba County,Condo/Co-op,0.0,260000.0,0.0,4116400.0
2047,2019,Yuba County,Multi-Family (2-4 Unit),0.17,359041.67,100300.0,981466.67
2048,2019,Yuba County,Single Family Residential,16.18,344209.09,320954.55,586040.91
2049,2020,Yuba County,All Residential,9.91,363195.45,356210.91,19257.27
2050,2020,Yuba County,Condo/Co-op,0.0,143000.0,0.0,1594716.67
2051,2020,Yuba County,Multi-Family (2-4 Unit),0.0,426250.0,63325.0,1155283.33
2052,2020,Yuba County,Single Family Residential,9.91,364840.91,356210.91,643325.45
2053,2021,Yuba County,All Residential,85.45,434859.09,468101.73,-22788.09
2054,2021,Yuba County,Condo/Co-op,1.0,167625.0,212487.5,1211000.0
2055,2021,Yuba County,Multi-Family (2-4 Unit),8.2,416240.0,353960.0,647675.0
2056,2021,Yuba County,Single Family Residential,77.36,438396.95,468101.73,858054.32
